[WARNING] 2026-05-25 14:19:41,205 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:42,219 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:43,233 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:44,235 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:45,241 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:46,242 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:47,244 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:48,258 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:49,273 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:50,279 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:51,284 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:52,289 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:53,291 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:54,303 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:55,314 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:56,330 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:57,337 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:58,341 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:19:59,344 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:00,349 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:01,363 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:02,371 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:03,373 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:04,378 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:05,393 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:06,395 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:07,408 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:08,454 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:09,456 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:10,457 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:11,459 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:12,461 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:13,463 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:14,477 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:15,491 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:16,497 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:17,513 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:18,517 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:19,532 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:20,534 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:21,539 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:22,553 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:23,555 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:24,566 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:25,568 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:26,579 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:27,592 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:28,594 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:29,604 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:30,618 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:31,628 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:32,643 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:33,649 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:34,665 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:35,679 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:36,694 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:37,711 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:38,716 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:39,719 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:40,732 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:41,744 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:42,757 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:43,759 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:44,768 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:45,782 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:46,795 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:47,808 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:48,820 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:49,832 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:50,843 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:51,856 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:52,865 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:53,877 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:54,894 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:55,898 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:56,907 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:57,918 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:58,927 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:20:59,940 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:00,953 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:01,963 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:02,977 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:03,986 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:05,000 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:06,008 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:07,050 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:08,060 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:09,068 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:10,081 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:11,094 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:12,109 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:13,116 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:14,116 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:15,126 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:16,139 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:17,150 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:18,164 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:19,178 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:20,188 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:21,190 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:22,199 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:23,211 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:24,215 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:25,223 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:26,235 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:27,238 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:28,243 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:29,253 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:30,270 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:31,286 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:32,290 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:33,304 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:34,308 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:35,326 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:36,330 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:37,334 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:38,399 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:39,401 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:40,415 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:41,418 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:42,427 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:43,433 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:44,443 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:45,450 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:46,459 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:47,464 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:48,468 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:49,480 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:50,496 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:51,519 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:52,547 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:53,568 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:54,581 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:55,589 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:56,589 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:57,600 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:58,612 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:21:59,624 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:00,640 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:01,653 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:02,657 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:03,670 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:04,680 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:05,682 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:06,697 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:07,708 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:08,710 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:09,715 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:10,722 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:11,726 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:12,735 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:13,749 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:14,756 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:15,764 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:16,773 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:17,789 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:18,809 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:19,817 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:20,828 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:21,837 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:22,846 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:23,853 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:24,861 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:25,869 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:26,873 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:27,884 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:28,889 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:29,903 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:30,911 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:31,915 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:32,936 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:33,944 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:34,957 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:35,967 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:37,006 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:38,015 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:39,017 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:40,025 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:41,034 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:42,047 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:43,059 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:44,072 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:45,078 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:46,091 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:47,104 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:48,110 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:49,121 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:50,134 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:51,145 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:52,152 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:53,165 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:54,172 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:55,179 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:56,190 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:57,202 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:58,217 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:22:59,223 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:00,232 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:01,235 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:02,241 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:03,252 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:04,298 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:05,308 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:06,319 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:07,332 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:08,337 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:09,344 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:10,352 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:11,365 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:12,374 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:13,390 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:14,402 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:15,413 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:16,421 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:17,425 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:18,437 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:19,452 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:20,466 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:21,468 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:22,478 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:23,493 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:24,501 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:25,517 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:26,534 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:27,542 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:28,549 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:29,561 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:30,570 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:31,582 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:32,594 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:33,599 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:34,609 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:35,620 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:36,627 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:37,638 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:38,648 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:39,659 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:40,664 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:41,668 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:42,671 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:43,672 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:44,674 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:45,689 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:46,699 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:47,706 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:48,717 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:49,733 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:50,745 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:51,750 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:52,765 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:53,766 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:54,775 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:55,787 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:56,800 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:57,809 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:58,820 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:23:59,833 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:00,844 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:01,849 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:02,854 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:03,864 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:04,879 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:05,888 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:06,891 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:07,901 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:08,903 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:09,919 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:10,922 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:11,937 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:12,950 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:13,956 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:14,961 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:15,966 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:16,967 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:17,971 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:18,980 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:19,982 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:20,998 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:22,009 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:23,019 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:24,035 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:25,048 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:26,084 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:27,100 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:28,106 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:29,107 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:30,109 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:31,123 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:32,139 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:33,154 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:34,166 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:35,179 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:36,193 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:37,205 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:38,217 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:39,218 | Worker unhealthy | name=CameraWorker | reason=failed
[WARNING] 2026-05-25 14:24:40,230 | Worker unhealthy | name=CameraWorker | reason=failed
